LABEL,WORD,WORD+1,WORD-1,ABBR,CAP,NUM,LOC,PREF,SUFF,PREP,NERTAG,NEXTWORDS,PREVWORDS 
O,Service,America,"unit,",0,1,0,0,0,0,0,OTHER,"[['America', 'I-ACQUIRED', 'OTHER'], ['Corp', 'I-ACQUIRED', 'OTHER']]","[['its', 'O', 'OTHER'], ['foodservice', 'B-ACQBUS', 'OTHER']]"
O,America,Corp,Service,0,1,0,0,0,1,0,OTHER,"[['Corp', 'I-ACQUIRED', 'OTHER'], ['.', 'O', 'OTHER']]","[['foodservice', 'B-ACQBUS', 'OTHER'], ['unit,', 'O', 'OTHER']]"
O,Corp,.,America,0,1,0,0,0,0,0,OTHER,"[['.', 'O', 'OTHER'], ['The', 'O', 'OTHER']]","[['unit,', 'O', 'OTHER'], ['Service', 'B-ACQUIRED', 'OTHER']]"
O,.,The,Corp,0,0,0,0,0,0,0,OTHER,"[['The', 'O', 'OTHER'], ['group', 'O', 'OTHER']]","[['Service', 'B-ACQUIRED', 'OTHER'], ['America', 'I-ACQUIRED', 'OTHER']]"
O,The,group,.,0,1,0,0,0,0,0,OTHER,"[['group', 'O', 'OTHER'], ['includes', 'O', 'OTHER']]","[['America', 'I-ACQUIRED', 'OTHER'], ['Corp', 'I-ACQUIRED', 'OTHER']]"
O,group,includes,The,0,0,0,0,0,0,0,OTHER,"[['includes', 'O', 'OTHER'], ['senior', 'O', 'OTHER']]","[['Corp', 'I-ACQUIRED', 'OTHER'], ['.', 'O', 'OTHER']]"
B-SELLER,Healthcare,International,from,0,1,0,0,0,0,0,ORG,"[['International', 'I-SELLER', 'ORG'], ['Inc', 'I-SELLER', 'ORG']]","[['in', 'O', 'OTHER'], ['Memphis', 'B-ACQLOC', 'GPE']]"
I-SELLER,International,Inc,Healthcare,0,1,0,0,0,1,0,ORG,"[['Inc', 'I-SELLER', 'ORG'], ['for', 'O', 'OTHER']]","[['Memphis', 'B-ACQLOC', 'GPE'], ['from', 'O', 'OTHER']]"
I-SELLER,Inc,for,International,0,1,0,0,0,0,0,ORG,"[['for', 'O', 'OTHER'], ['50', 'B-DLRAMT', 'OTHER']]","[['from', 'O', 'OTHER'], ['Healthcare', 'B-SELLER', 'ORG']]"
O,for,50,Inc,0,0,0,0,0,0,1,OTHER,"[['50', 'B-DLRAMT', 'OTHER'], ['mln', 'I-DLRAMT', 'OTHER']]","[['Healthcare', 'B-SELLER', 'ORG'], ['International', 'I-SELLER', 'ORG']]"
O,50,mln,for,0,0,1,0,0,0,0,OTHER,"[['mln', 'I-DLRAMT', 'OTHER'], ['dlrs', 'I-DLRAMT', 'OTHER']]","[['International', 'I-SELLER', 'ORG'], ['Inc', 'I-SELLER', 'ORG']]"
O,mln,dlrs,50,0,0,0,0,0,0,0,OTHER,"[['dlrs', 'I-DLRAMT', 'OTHER'], ['cash', 'I-DLRAMT', 'OTHER']]","[['Inc', 'I-SELLER', 'ORG'], ['for', 'O', 'OTHER']]"
O,dlrs,cash,mln,0,0,0,0,0,0,0,OTHER,"[['cash', 'I-DLRAMT', 'OTHER'], ['.', 'O', 'OTHER']]","[['for', 'O', 'OTHER'], ['50', 'B-DLRAMT', 'OTHER']]"
O,cash,.,dlrs,0,0,0,0,0,0,0,OTHER,"[['.', 'O', 'OTHER'], ['Healthcare', 'O', 'OTHER']]","[['50', 'B-DLRAMT', 'OTHER'], ['mln', 'I-DLRAMT', 'OTHER']]"
O,.,Healthcare,cash,0,0,0,0,0,0,0,OTHER,"[['Healthcare', 'O', 'OTHER'], ['International', 'O', 'OTHER']]","[['mln', 'I-DLRAMT', 'OTHER'], ['dlrs', 'I-DLRAMT', 'OTHER']]"
O,Healthcare,International,.,0,1,0,0,0,0,0,OTHER,"[['International', 'O', 'OTHER'], ['will', 'O', 'OTHER']]","[['dlrs', 'I-DLRAMT', 'OTHER'], ['cash', 'I-DLRAMT', 'OTHER']]"
O,International,will,Healthcare,0,1,0,0,0,0,0,OTHER,"[['will', 'O', 'OTHER'], ['continue', 'O', 'OTHER']]","[['cash', 'I-DLRAMT', 'OTHER'], ['.', 'O', 'OTHER']]"
O,will,continue,International,0,0,0,0,0,0,0,OTHER,"[['continue', 'O', 'OTHER'], ['to', 'O', 'OTHER']]","[['.', 'O', 'OTHER'], ['Healthcare', 'O', 'OTHER']]"
O,continue,to,will,0,0,0,0,0,0,0,OTHER,"[['to', 'O', 'OTHER'], ['operate', 'O', 'OTHER']]","[['Healthcare', 'O', 'OTHER'], ['International', 'O', 'OTHER']]"
O,to,operate,continue,0,0,0,0,0,0,1,OTHER,"[['operate', 'O', 'OTHER'], ['the', 'O', 'OTHER']]","[['International', 'O', 'OTHER'], ['will', 'O', 'OTHER']]"
O,operate,the,to,0,0,0,0,0,0,0,OTHER,"[['the', 'O', 'OTHER'], ['hospital', 'O', 'OTHER']]","[['will', 'O', 'OTHER'], ['continue', 'O', 'OTHER']]"
O,the,hospital,operate,0,0,0,0,0,0,0,OTHER,"[['hospital', 'O', 'OTHER'], ['under', 'O', 'OTHER']]","[['continue', 'O', 'OTHER'], ['to', 'O', 'OTHER']]"
O,hospital,under,the,0,0,0,0,0,0,0,OTHER,"[['under', 'O', 'OTHER'], ['a', 'O', 'OTHER']]","[['to', 'O', 'OTHER'], ['operate', 'O', 'OTHER']]"
O,under,a,hospital,0,0,0,0,0,0,1,OTHER,"[['a', 'O', 'OTHER'], ['lease', 'O', 'OTHER']]","[['operate', 'O', 'OTHER'], ['the', 'O', 'OTHER']]"
O,a,lease,under,0,0,0,0,0,0,0,OTHER,"[['lease', 'O', 'OTHER'], ['agreement,', 'O', 'OTHER']]","[['the', 'O', 'OTHER'], ['hospital', 'O', 'OTHER']]"
O,lease,"agreement,",a,0,0,0,0,0,0,0,OTHER,"[['agreement,', 'O', 'OTHER'], ['the', 'O', 'OTHER']]","[['hospital', 'O', 'OTHER'], ['under', 'O', 'OTHER']]"
O,"agreement,",the,lease,0,0,0,0,0,0,0,OTHER,"[['the', 'O', 'OTHER'], ['company', 'O', 'OTHER']]","[['under', 'O', 'OTHER'], ['a', 'O', 'OTHER']]"
O,the,company,"agreement,",0,0,0,0,0,0,0,OTHER,"[['company', 'O', 'OTHER'], ['said.', 'O', 'OTHER']]","[['a', 'O', 'OTHER'], ['lease', 'O', 'OTHER']]"
O,company,said.,the,0,0,0,0,0,0,0,OTHER,"[['said.', 'O', 'OTHER'], ['The', 'O', 'OTHER']]","[['lease', 'O', 'OTHER'], ['agreement,', 'O', 'OTHER']]"
B-SELLER,Finance,Ministry,the,0,1,0,0,0,0,0,OTHER,"[['Ministry', 'I-SELLER', 'OTHER'], ['said', 'O', 'OTHER']]","[['spokesman', 'O', 'OTHER'], ['for', 'O', 'OTHER']]"
I-SELLER,Ministry,said,Finance,0,1,0,0,0,0,0,OTHER,"[['said', 'O', 'OTHER'], ['no', 'O', 'OTHER']]","[['for', 'O', 'OTHER'], ['the', 'O', 'OTHER']]"
O,said,no,Ministry,0,0,0,0,0,0,0,OTHER,"[['no', 'O', 'OTHER'], ['exact', 'O', 'OTHER']]","[['the', 'O', 'OTHER'], ['Finance', 'B-SELLER', 'OTHER']]"
O,no,exact,said,0,0,0,0,0,0,0,OTHER,"[['exact', 'O', 'OTHER'], ['date', 'O', 'OTHER']]","[['Finance', 'B-SELLER', 'OTHER'], ['Ministry', 'I-SELLER', 'OTHER']]"
O,exact,date,no,0,0,0,0,0,0,0,OTHER,"[['date', 'O', 'OTHER'], ['had', 'O', 'OTHER']]","[['Ministry', 'I-SELLER', 'OTHER'], ['said', 'O', 'OTHER']]"
O,date,had,exact,0,0,0,0,0,0,0,OTHER,"[['had', 'O', 'OTHER'], ['yet', 'O', 'OTHER']]","[['said', 'O', 'OTHER'], ['no', 'O', 'OTHER']]"
O,had,yet,date,0,0,0,0,0,0,0,OTHER,"[['yet', 'O', 'OTHER'], ['been', 'O', 'OTHER']]","[['no', 'O', 'OTHER'], ['exact', 'O', 'OTHER']]"
O,yet,been,had,0,0,0,0,0,0,0,OTHER,"[['been', 'O', 'OTHER'], ['set', 'O', 'OTHER']]","[['exact', 'O', 'OTHER'], ['date', 'O', 'OTHER']]"
O,been,set,yet,0,0,0,0,0,0,0,OTHER,"[['set', 'O', 'OTHER'], ['for', 'O', 'OTHER']]","[['date', 'O', 'OTHER'], ['had', 'O', 'OTHER']]"
O,set,for,been,0,0,0,0,0,0,0,OTHER,"[['for', 'O', 'OTHER'], ['the', 'O', 'OTHER']]","[['had', 'O', 'OTHER'], ['yet', 'O', 'OTHER']]"
O,for,the,set,0,0,0,0,0,0,1,OTHER,"[['the', 'O', 'OTHER'], ['privatisation,', 'O', 'OTHER']]","[['yet', 'O', 'OTHER'], ['been', 'O', 'OTHER']]"
O,the,"privatisation,",for,0,0,0,0,0,0,0,OTHER,"[['privatisation,', 'O', 'OTHER'], ['which', 'O', 'OTHER']]","[['been', 'O', 'OTHER'], ['set', 'O', 'OTHER']]"
O,"privatisation,",which,the,0,0,0,0,0,0,0,OTHER,"[['which', 'O', 'OTHER'], ['the', 'O', 'OTHER']]","[['set', 'O', 'OTHER'], ['for', 'O', 'OTHER']]"
O,which,the,"privatisation,",0,0,0,0,0,0,0,OTHER,"[['the', 'O', 'OTHER'], ['government', 'O', 'OTHER']]","[['for', 'O', 'OTHER'], ['the', 'O', 'OTHER']]"
O,the,government,which,0,0,0,0,0,0,0,OTHER,"[['government', 'O', 'OTHER'], ['has', 'O', 'OTHER']]","[['the', 'O', 'OTHER'], ['privatisation,', 'O', 'OTHER']]"
O,government,has,the,0,0,0,0,0,0,0,OTHER,"[['has', 'O', 'OTHER'], ['tabled', 'O', 'OTHER']]","[['privatisation,', 'O', 'OTHER'], ['which', 'O', 'OTHER']]"
O,has,tabled,government,0,0,0,0,0,0,0,OTHER,"[['tabled', 'O', 'OTHER'], ['for', 'O', 'OTHER']]","[['which', 'O', 'OTHER'], ['the', 'O', 'OTHER']]"
O,tabled,for,has,0,0,0,0,0,0,0,OTHER,"[['for', 'O', 'OTHER'], ['the', 'O', 'OTHER']]","[['the', 'O', 'OTHER'], ['government', 'O', 'OTHER']]"
O,for,the,tabled,0,0,0,0,0,0,1,OTHER,"[['the', 'O', 'OTHER'], ['second', 'O', 'OTHER']]","[['government', 'O', 'OTHER'], ['has', 'O', 'OTHER']]"
O,the,second,for,0,0,0,0,0,0,0,OTHER,"[['second', 'O', 'OTHER'], ['half', 'O', 'OTHER']]","[['has', 'O', 'OTHER'], ['tabled', 'O', 'OTHER']]"
O,second,half,the,0,0,0,0,0,0,0,OTHER,"[['half', 'O', 'OTHER'], ['of', 'O', 'OTHER']]","[['tabled', 'O', 'OTHER'], ['for', 'O', 'OTHER']]"
O,half,of,second,0,0,0,0,0,0,0,OTHER,"[['of', 'O', 'OTHER'], ['March.', 'O', 'OTHER']]","[['for', 'O', 'OTHER'], ['the', 'O', 'OTHER']]"
B-SELLER,Algoma,Steel,to,0,1,0,0,0,0,0,ORG,"[['Steel', 'I-SELLER', 'ORG'], ['Corp', 'I-SELLER', 'ORG']]","[['mln', 'I-DLRAMT', 'OTHER'], ['dlrs', 'I-DLRAMT', 'OTHER']]"
I-SELLER,Steel,Corp,Algoma,0,1,0,0,0,1,0,ORG,"[['Corp', 'I-SELLER', 'ORG'], ['Ltd', 'I-SELLER', 'ORG']]","[['dlrs', 'I-DLRAMT', 'OTHER'], ['to', 'O', 'OTHER']]"
I-SELLER,Corp,Ltd,Steel,0,1,0,0,0,1,0,ORG,"[['Ltd', 'I-SELLER', 'ORG'], ['and', 'O', 'OTHER']]","[['to', 'O', 'OTHER'], ['Algoma', 'B-SELLER', 'ORG']]"
I-SELLER,Ltd,and,Corp,0,1,0,0,0,0,0,ORG,"[['and', 'O', 'OTHER'], ['granting', 'O', 'OTHER']]","[['Algoma', 'B-SELLER', 'ORG'], ['Steel', 'I-SELLER', 'ORG']]"
O,and,granting,Ltd,0,0,0,0,0,0,0,OTHER,"[['granting', 'O', 'OTHER'], ['Algoma', 'O', 'OTHER']]","[['Steel', 'I-SELLER', 'ORG'], ['Corp', 'I-SELLER', 'ORG']]"
O,granting,Algoma,and,0,0,0,0,0,0,0,OTHER,"[['Algoma', 'O', 'OTHER'], ['a', 'O', 'OTHER']]","[['Corp', 'I-SELLER', 'ORG'], ['Ltd', 'I-SELLER', 'ORG']]"
O,Algoma,a,granting,0,1,0,0,0,0,0,OTHER,"[['a', 'O', 'OTHER'], ['four', 'O', 'OTHER']]","[['Ltd', 'I-SELLER', 'ORG'], ['and', 'O', 'OTHER']]"
O,a,four,Algoma,0,0,0,0,0,0,0,OTHER,"[['four', 'O', 'OTHER'], ['pct', 'O', 'OTHER']]","[['and', 'O', 'OTHER'], ['granting', 'O', 'OTHER']]"
O,four,pct,a,0,0,0,0,0,0,0,OTHER,"[['pct', 'O', 'OTHER'], ['net', 'O', 'OTHER']]","[['granting', 'O', 'OTHER'], ['Algoma', 'O', 'OTHER']]"
O,pct,net,four,0,0,0,0,0,0,0,OTHER,"[['net', 'O', 'OTHER'], ['smelter', 'O', 'OTHER']]","[['Algoma', 'O', 'OTHER'], ['a', 'O', 'OTHER']]"
O,net,smelter,pct,0,0,0,0,0,0,0,OTHER,"[['smelter', 'O', 'OTHER'], ['return', 'O', 'OTHER']]","[['a', 'O', 'OTHER'], ['four', 'O', 'OTHER']]"
O,smelter,return,net,0,0,0,0,0,0,0,OTHER,"[['return', 'O', 'OTHER'], ['royalty,', 'O', 'OTHER']]","[['four', 'O', 'OTHER'], ['pct', 'O', 'OTHER']]"
O,return,"royalty,",smelter,0,0,0,0,0,0,0,OTHER,"[['royalty,', 'O', 'OTHER'], ['which', 'O', 'OTHER']]","[['pct', 'O', 'OTHER'], ['net', 'O', 'OTHER']]"
O,"royalty,",which,return,0,0,0,0,0,0,0,OTHER,"[['which', 'O', 'OTHER'], ['is', 'O', 'OTHER']]","[['net', 'O', 'OTHER'], ['smelter', 'O', 'OTHER']]"
O,which,is,"royalty,",0,0,0,0,0,0,0,OTHER,"[['is', 'O', 'OTHER'], ['payable', 'O', 'OTHER']]","[['smelter', 'O', 'OTHER'], ['return', 'O', 'OTHER']]"
O,is,payable,which,0,0,0,0,0,0,0,OTHER,"[['payable', 'O', 'OTHER'], ['after', 'O', 'OTHER']]","[['return', 'O', 'OTHER'], ['royalty,', 'O', 'OTHER']]"
O,payable,after,is,0,0,0,0,0,0,0,OTHER,"[['after', 'O', 'OTHER'], ['payback.', 'O', 'OTHER']]","[['royalty,', 'O', 'OTHER'], ['which', 'O', 'OTHER']]"
O,after,payback.,payable,0,0,0,0,0,0,1,OTHER,"[['payback.', 'O', 'OTHER'], ['The', 'O', 'OTHER']]","[['which', 'O', 'OTHER'], ['is', 'O', 'OTHER']]"
O,payback.,The,after,0,0,0,0,0,0,0,OTHER,"[['The', 'O', 'OTHER'], [""property's"", 'O', 'OTHER']]","[['is', 'O', 'OTHER'], ['payable', 'O', 'OTHER']]"
O,The,property's,payback.,0,1,0,0,0,0,0,OTHER,"[[""property's"", 'O', 'OTHER'], ['drill', 'O', 'OTHER']]","[['payable', 'O', 'OTHER'], ['after', 'O', 'OTHER']]"
O,property's,drill,The,0,0,0,0,0,0,0,OTHER,"[['drill', 'O', 'OTHER'], ['indicated', 'O', 'OTHER']]","[['after', 'O', 'OTHER'], ['payback.', 'O', 'OTHER']]"
O,drill,indicated,property's,0,0,0,0,0,0,0,OTHER,"[['indicated', 'O', 'OTHER'], ['reserves', 'O', 'OTHER']]","[['payback.', 'O', 'OTHER'], ['The', 'O', 'OTHER']]"
O,indicated,reserves,drill,0,0,0,0,0,0,0,OTHER,"[['reserves', 'O', 'OTHER'], ['to', 'O', 'OTHER']]","[['The', 'O', 'OTHER'], [""property's"", 'O', 'OTHER']]"
O,reserves,to,indicated,0,0,0,0,0,0,0,OTHER,"[['to', 'O', 'OTHER'], ['a', 'O', 'OTHER']]","[[""property's"", 'O', 'OTHER'], ['drill', 'O', 'OTHER']]"
B-SELLER,Gelco,Corp,said.,0,1,0,0,0,1,0,ORG,"[['Corp', 'I-SELLER', 'ORG'], ['said', 'O', 'OTHER']]","[['ton,', 'O', 'OTHER'], ['Canamax', 'O', 'OTHER']]"
I-SELLER,Corp,said,Gelco,0,1,0,0,0,0,0,ORG,"[['said', 'O', 'OTHER'], ['it', 'O', 'OTHER']]","[['Canamax', 'O', 'OTHER'], ['said.', 'O', 'OTHER']]"
O,said,it,Corp,0,0,0,0,0,0,0,OTHER,"[['it', 'O', 'OTHER'], ['signed', 'O', 'OTHER']]","[['said.', 'O', 'OTHER'], ['Gelco', 'B-SELLER', 'ORG']]"
O,it,signed,said,0,0,0,0,0,0,0,OTHER,"[['signed', 'O', 'OTHER'], ['a', 'O', 'OTHER']]","[['Gelco', 'B-SELLER', 'ORG'], ['Corp', 'I-SELLER', 'ORG']]"
O,signed,a,it,0,0,0,0,0,0,0,OTHER,"[['a', 'O', 'OTHER'], ['letter', 'B-STATUS', 'OTHER']]","[['Corp', 'I-SELLER', 'ORG'], ['said', 'O', 'OTHER']]"
O,a,letter,signed,0,0,0,0,0,0,0,OTHER,"[['letter', 'B-STATUS', 'OTHER'], ['of', 'I-STATUS', 'OTHER']]","[['said', 'O', 'OTHER'], ['it', 'O', 'OTHER']]"
O,letter,of,a,0,0,0,0,0,0,0,OTHER,"[['of', 'I-STATUS', 'OTHER'], ['intent', 'I-STATUS', 'OTHER']]","[['it', 'O', 'OTHER'], ['signed', 'O', 'OTHER']]"
O,of,intent,letter,0,0,0,0,0,0,1,OTHER,"[['intent', 'I-STATUS', 'OTHER'], ['to', 'O', 'OTHER']]","[['signed', 'O', 'OTHER'], ['a', 'O', 'OTHER']]"
O,intent,to,of,0,0,0,0,0,0,0,OTHER,"[['to', 'O', 'OTHER'], ['sell', 'O', 'OTHER']]","[['a', 'O', 'OTHER'], ['letter', 'B-STATUS', 'OTHER']]"
O,to,sell,intent,0,0,0,0,0,0,1,OTHER,"[['sell', 'O', 'OTHER'], ['its', 'O', 'OTHER']]","[['letter', 'B-STATUS', 'OTHER'], ['of', 'I-STATUS', 'OTHER']]"
O,sell,its,to,0,0,0,0,0,0,0,OTHER,"[['its', 'O', 'OTHER'], ['Canadian', 'B-ACQLOC', 'NORP']]","[['of', 'I-STATUS', 'OTHER'], ['intent', 'I-STATUS', 'OTHER']]"
O,its,Canadian,sell,0,0,0,0,0,0,0,OTHER,"[['Canadian', 'B-ACQLOC', 'NORP'], ['courier', 'B-ACQBUS', 'OTHER']]","[['intent', 'I-STATUS', 'OTHER'], ['to', 'O', 'OTHER']]"
O,Canadian,courier,its,0,1,0,0,0,0,0,NORP,"[['courier', 'B-ACQBUS', 'OTHER'], ['unit,', 'O', 'OTHER']]","[['to', 'O', 'OTHER'], ['sell', 'O', 'OTHER']]"
O,courier,"unit,",Canadian,0,0,0,0,0,0,0,OTHER,"[['unit,', 'O', 'OTHER'], ['Gelco', 'B-ACQUIRED', 'ORG']]","[['sell', 'O', 'OTHER'], ['its', 'O', 'OTHER']]"
O,"unit,",Gelco,courier,0,0,0,0,0,0,0,OTHER,"[['Gelco', 'B-ACQUIRED', 'ORG'], ['Express', 'I-ACQUIRED', 'ORG']]","[['its', 'O', 'OTHER'], ['Canadian', 'B-ACQLOC', 'NORP']]"
O,Gelco,Express,"unit,",0,1,0,0,0,0,0,ORG,"[['Express', 'I-ACQUIRED', 'ORG'], ['Ltd', 'I-ACQUIRED', 'ORG']]","[['Canadian', 'B-ACQLOC', 'NORP'], ['courier', 'B-ACQBUS', 'OTHER']]"
O,Express,Ltd,Gelco,0,1,0,0,0,1,0,ORG,"[['Ltd', 'I-ACQUIRED', 'ORG'], [',', 'O', 'OTHER']]","[['courier', 'B-ACQBUS', 'OTHER'], ['unit,', 'O', 'OTHER']]"
O,Ltd,",",Express,0,1,0,0,0,0,0,ORG,"[[',', 'O', 'OTHER'], ['to', 'O', 'OTHER']]","[['unit,', 'O', 'OTHER'], ['Gelco', 'B-ACQUIRED', 'ORG']]"
O,",",to,Ltd,0,0,0,0,0,0,0,OTHER,"[['to', 'O', 'OTHER'], ['Air', 'B-PURCHASER', 'ORG']]","[['Gelco', 'B-ACQUIRED', 'ORG'], ['Express', 'I-ACQUIRED', 'ORG']]"
O,to,Air,",",0,0,0,0,0,0,1,OTHER,"[['Air', 'B-PURCHASER', 'ORG'], ['Canada', 'I-PURCHASER', 'ORG']]","[['Express', 'I-ACQUIRED', 'ORG'], ['Ltd', 'I-ACQUIRED', 'ORG']]"
O,Air,Canada,to,0,1,0,0,0,0,0,ORG,"[['Canada', 'I-PURCHASER', 'ORG'], ['for', 'O', 'OTHER']]","[['Ltd', 'I-ACQUIRED', 'ORG'], [',', 'O', 'OTHER']]"
O,Canada,for,Air,0,1,0,1,0,0,0,ORG,"[['for', 'O', 'OTHER'], ['about', 'O', 'OTHER']]","[[',', 'O', 'OTHER'], ['to', 'O', 'OTHER']]"
B-SELLER,Financial,Security,30.,0,1,0,0,0,0,0,OTHER,"[['Security', 'I-SELLER', 'OTHER'], ['Savings', 'I-SELLER', 'OTHER']]","[['before', 'O', 'OTHER'], ['June', 'O', 'OTHER']]"
I-SELLER,Security,Savings,Financial,0,1,0,0,0,0,0,OTHER,"[['Savings', 'I-SELLER', 'OTHER'], ['and', 'I-SELLER', 'OTHER']]","[['June', 'O', 'OTHER'], ['30.', 'O', 'OTHER']]"
I-SELLER,Savings,and,Security,0,1,0,0,0,0,0,OTHER,"[['and', 'I-SELLER', 'OTHER'], ['Loan', 'I-SELLER', 'OTHER']]","[['30.', 'O', 'OTHER'], ['Financial', 'B-SELLER', 'OTHER']]"
I-SELLER,and,Loan,Savings,0,0,0,0,0,0,0,OTHER,"[['Loan', 'I-SELLER', 'OTHER'], ['Association', 'I-SELLER', 'OTHER']]","[['Financial', 'B-SELLER', 'OTHER'], ['Security', 'I-SELLER', 'OTHER']]"
I-SELLER,Loan,Association,and,0,1,0,0,0,0,0,OTHER,"[['Association', 'I-SELLER', 'OTHER'], ['said', 'O', 'OTHER']]","[['Security', 'I-SELLER', 'OTHER'], ['Savings', 'I-SELLER', 'OTHER']]"
I-SELLER,Association,said,Loan,0,1,0,0,0,0,0,OTHER,"[['said', 'O', 'OTHER'], ['it', 'O', 'OTHER']]","[['Savings', 'I-SELLER', 'OTHER'], ['and', 'I-SELLER', 'OTHER']]"
O,said,it,Association,0,0,0,0,0,0,0,OTHER,"[['it', 'O', 'OTHER'], ['has', 'O', 'OTHER']]","[['and', 'I-SELLER', 'OTHER'], ['Loan', 'I-SELLER', 'OTHER']]"
O,it,has,said,0,0,0,0,0,0,0,OTHER,"[['has', 'O', 'OTHER'], ['agreed', 'B-STATUS', 'OTHER']]","[['Loan', 'I-SELLER', 'OTHER'], ['Association', 'I-SELLER', 'OTHER']]"
O,has,agreed,it,0,0,0,0,0,0,0,OTHER,"[['agreed', 'B-STATUS', 'OTHER'], ['to', 'I-STATUS', 'OTHER']]","[['Association', 'I-SELLER', 'OTHER'], ['said', 'O', 'OTHER']]"
O,agreed,to,has,0,0,0,0,0,0,0,OTHER,"[['to', 'I-STATUS', 'OTHER'], ['sell', 'I-STATUS', 'OTHER']]","[['said', 'O', 'OTHER'], ['it', 'O', 'OTHER']]"
O,to,sell,agreed,0,0,0,0,0,0,1,OTHER,"[['sell', 'I-STATUS', 'OTHER'], ['its', 'O', 'OTHER']]","[['it', 'O', 'OTHER'], ['has', 'O', 'OTHER']]"
O,sell,its,to,0,0,0,0,0,0,0,OTHER,"[['its', 'O', 'OTHER'], ['Sunrise,', 'B-ACQUIRED', 'OTHER']]","[['has', 'O', 'OTHER'], ['agreed', 'B-STATUS', 'OTHER']]"
O,its,"Sunrise,",sell,0,0,0,0,0,0,0,OTHER,"[['Sunrise,', 'B-ACQUIRED', 'OTHER'], ['Fla.,', 'I-ACQUIRED', 'OTHER']]","[['agreed', 'B-STATUS', 'OTHER'], ['to', 'I-STATUS', 'OTHER']]"
O,"Sunrise,","Fla.,",its,0,1,0,0,0,0,0,OTHER,"[['Fla.,', 'I-ACQUIRED', 'OTHER'], ['branch', 'I-ACQUIRED', 'OTHER']]","[['to', 'I-STATUS', 'OTHER'], ['sell', 'I-STATUS', 'OTHER']]"
O,"Fla.,",branch,"Sunrise,",0,1,0,0,0,0,0,OTHER,"[['branch', 'I-ACQUIRED', 'OTHER'], ['to', 'O', 'OTHER']]","[['sell', 'I-STATUS', 'OTHER'], ['its', 'O', 'OTHER']]"
O,branch,to,"Fla.,",0,0,0,0,0,0,0,OTHER,"[['to', 'O', 'OTHER'], ['Fortune', 'B-PURCHASER', 'ORG']]","[['its', 'O', 'OTHER'], ['Sunrise,', 'B-ACQUIRED', 'OTHER']]"
O,to,Fortune,branch,0,0,0,0,0,0,1,OTHER,"[['Fortune', 'B-PURCHASER', 'ORG'], ['Financial', 'I-PURCHASER', 'ORG']]","[['Sunrise,', 'B-ACQUIRED', 'OTHER'], ['Fla.,', 'I-ACQUIRED', 'OTHER']]"
O,Fortune,Financial,to,0,1,0,0,0,0,0,ORG,"[['Financial', 'I-PURCHASER', 'ORG'], ['Group', 'I-PURCHASER', 'ORG']]","[['Fla.,', 'I-ACQUIRED', 'OTHER'], ['branch', 'I-ACQUIRED', 'OTHER']]"
O,Financial,Group,Fortune,0,1,0,0,0,0,0,ORG,"[['Group', 'I-PURCHASER', 'ORG'], ['Inc', 'I-PURCHASER', 'ORG']]","[['branch', 'I-ACQUIRED', 'OTHER'], ['to', 'O', 'OTHER']]"
O,Group,Inc,Financial,0,1,0,0,0,1,0,ORG,"[['Inc', 'I-PURCHASER', 'ORG'], ['of', 'O', 'OTHER']]","[['to', 'O', 'OTHER'], ['Fortune', 'B-PURCHASER', 'ORG']]"
O,Inc,of,Group,0,1,0,0,0,0,0,ORG,"[['of', 'O', 'OTHER'], ['Clearwater,', 'O', 'OTHER']]","[['Fortune', 'B-PURCHASER', 'ORG'], ['Financial', 'I-PURCHASER', 'ORG']]"
O,of,"Clearwater,",Inc,0,0,0,0,0,0,1,OTHER,"[['Clearwater,', 'O', 'OTHER'], ['Fla.,', 'O', 'OTHER']]","[['Financial', 'I-PURCHASER', 'ORG'], ['Group', 'I-PURCHASER', 'ORG']]"
O,"Clearwater,","Fla.,",of,0,1,0,0,0,0,0,OTHER,"[['Fla.,', 'O', 'OTHER'], ['for', 'O', 'OTHER']]","[['Group', 'I-PURCHASER', 'ORG'], ['Inc', 'I-PURCHASER', 'ORG']]"
O,"Fla.,",for,"Clearwater,",0,1,0,0,0,0,0,OTHER,"[['for', 'O', 'OTHER'], ['a', 'O', 'OTHER']]","[['Inc', 'I-PURCHASER', 'ORG'], ['of', 'O', 'OTHER']]"
O,for,a,"Fla.,",0,0,0,0,0,0,1,OTHER,"[['a', 'O', 'OTHER'], ['""substantial', 'O', 'OTHER']]","[['of', 'O', 'OTHER'], ['Clearwater,', 'O', 'OTHER']]"
O,a,"""substantial",for,0,0,0,0,0,0,0,OTHER,"[['""substantial', 'O', 'OTHER'], ['profit,""', 'O', 'OTHER']]","[['Clearwater,', 'O', 'OTHER'], ['Fla.,', 'O', 'OTHER']]"
B-SELLER,Schlumberger,Ltd,by,0,1,0,0,0,1,0,ORG,"[['Ltd', 'I-SELLER', 'ORG'], ['.', 'O', 'OTHER']]","[['is', 'O', 'OTHER'], ['owned', 'O', 'OTHER']]"
I-SELLER,Ltd,.,Schlumberger,0,1,0,0,0,0,0,ORG,"[['.', 'O', 'OTHER'], ['Brooks', 'O', 'OTHER']]","[['owned', 'O', 'OTHER'], ['by', 'O', 'OTHER']]"
